user_id,exercise_id,rating,completion_rate,timestamp
392,42,3,0.97,2024-10-24 05:18:26.693552
63,14,4,0.81,2025-07-14 05:18:26.693634
93,53,1,0.63,2025-02-02 05:18:26.693704
250,7,5,0.66,2024-12-12 05:18:26.693772
955,88,3,0.86,2024-10-05 05:18:26.693841
997,11,4,0.97,2024-10-08 05:18:26.693922
982,70,4,0.81,2025-04-08 05:18:26.693991
764,41,4,0.8,2025-08-28 05:18:26.694059
384,4,4,0.78,2025-07-16 05:18:26.694126
472,58,3,0.98,2025-03-13 05:18:26.694195
762,68,2,0.52,2025-04-23 05:18:26.694263
10,30,5,0.85,2025-05-15 05:18:26.694411
180,38,3,0.78,2025-01-15 05:18:26.694498
394,69,1,0.95,2025-04-09 05:18:26.694569
946,40,5,0.86,2024-12-21 05:18:26.694637
590,85,4,0.82,2025-03-10 05:18:26.694706
253,22,5,0.93,2024-12-23 05:18:26.694774
841,19,2,0.63,2024-11-24 05:18:26.694852
677,66,1,0.84,2025-06-16 05:18:26.694955
319,6,2,0.71,2024-10-01 05:18:26.695023
116,59,3,0.56,2025-02-23 05:18:26.695093
85,48,2,0.68,2025-03-02 05:18:26.695161
368,33,1,0.98,2024-10-09 05:18:26.695230
179,41,4,0.6,2024-11-17 05:18:26.695298
367,36,1,0.69,2024-12-17 05:18:26.695437
901,18,4,0.88,2025-06-24 05:18:26.695512
154,29,5,0.57,2025-08-02 05:18:26.695581
830,18,4,0.9,2024-12-31 05:18:26.695650
543,94,4,0.82,2025-01-26 05:18:26.695719
786,87,3,0.59,2024-12-12 05:18:26.695787
519,82,4,0.91,2025-06-05 05:18:26.695876
232,33,4,0.71,2024-11-02 05:18:26.695948
575,85,2,0.52,2024-09-20 05:18:26.696017
232,30,5,0.67,2025-06-09 05:18:26.696092
836,37,3,0.53,2025-08-21 05:18:26.696170
297,56,5,0.66,2025-04-25 05:18:26.696314
670,16,4,0.95,2025-03-13 05:18:26.696511
760,31,5,0.55,2024-11-18 05:18:26.696588
177,67,3,0.89,2025-04-22 05:18:26.696741
341,29,5,0.52,2025-02-25 05:18:26.696815
594,68,4,0.99,2025-01-25 05:18:26.696897
708,35,3,0.85,2025-08-14 05:18:26.696968
902,86,4,0.91,2024-10-25 05:18:26.697037
16,46,1,0.9,2025-09-07 05:18:26.697106
822,91,1,0.6,2025-05-31 05:18:26.697175
987,80,4,0.59,2025-08-11 05:18:26.697243
933,95,4,0.58,2024-10-01 05:18:26.697433
768,11,4,0.88,2025-07-30 05:18:26.697531
364,54,4,0.95,2025-06-10 05:18:26.697603
107,89,2,0.91,2025-02-10 05:18:26.697684
588,99,4,0.89,2025-01-13 05:18:26.697754
767,50,4,0.9,2024-10-26 05:18:26.697825
745,77,1,0.61,2024-10-27 05:18:26.697907
508,85,5,0.68,2025-08-22 05:18:26.697981
704,85,3,0.6,2025-07-04 05:18:26.698055
818,29,5,0.89,2025-04-07 05:18:26.698129
989,64,5,0.99,2025-04-16 05:18:26.698204
151,97,2,0.86,2024-10-02 05:18:26.698278
772,65,5,0.68,2024-10-05 05:18:26.698419
969,31,1,0.55,2025-07-31 05:18:26.698503
135,18,1,0.78,2024-11-24 05:18:26.698575
699,30,4,0.98,2025-04-05 05:18:26.698648
337,11,4,0.92,2025-01-20 05:18:26.698759
790,61,4,0.71,2025-01-27 05:18:26.698833
453,90,4,0.65,2025-06-22 05:18:26.698914
607,93,4,0.62,2025-04-12 05:18:26.699053
832,72,4,0.54,2025-07-15 05:18:26.699127
533,79,4,0.81,2025-01-16 05:18:26.699516
323,43,4,0.57,2024-10-15 05:18:26.699594
171,98,5,0.98,2025-01-05 05:18:26.699669
262,53,1,0.6,2025-04-11 05:18:26.699739
579,100,1,0.99,2025-04-22 05:18:26.699808
491,68,1,0.78,2024-11-10 05:18:26.699892
256,88,4,0.92,2024-12-07 05:18:26.699963
938,7,4,0.51,2025-04-25 05:18:26.700037
937,34,2,0.59,2025-09-13 05:18:26.700549
970,95,4,0.75,2024-12-11 05:18:26.700844
901,86,5,0.65,2025-07-31 05:18:26.700951
17,11,4,0.61,2025-05-18 05:18:26.701059
504,97,1,1.0,2024-10-22 05:18:26.701148
891,90,5,0.67,2024-09-19 05:18:26.701271
429,29,3,0.65,2024-10-28 05:18:26.701449
864,44,1,0.66,2024-11-10 05:18:26.701549
629,64,4,0.68,2025-04-27 05:18:26.701631
539,17,5,0.88,2025-08-11 05:18:26.701709
130,66,4,0.81,2025-06-23 05:18:26.701782
848,31,3,0.97,2025-06-06 05:18:26.701855
381,78,3,0.9,2024-09-29 05:18:26.701930
161,27,3,0.53,2025-03-30 05:18:26.702003
794,70,4,0.82,2025-09-06 05:18:26.702094
63,13,2,0.56,2025-01-09 05:18:26.702170
40,37,4,0.96,2024-09-19 05:18:26.702243
832,57,2,0.97,2024-12-12 05:18:26.702358
223,78,5,0.82,2025-06-11 05:18:26.702458
938,42,2,0.74,2025-01-23 05:18:26.702535
858,90,5,0.76,2025-05-07 05:18:26.702619
524,38,5,0.77,2025-07-28 05:18:26.702707
986,94,4,0.51,2024-11-30 05:18:26.702784
375,59,3,0.96,2025-04-23 05:18:26.702860
796,16,1,0.52,2025-05-13 05:18:26.702936
223,42,4,0.69,2025-06-19 05:18:26.703017
3,95,5,0.79,2025-08-26 05:18:26.703311
916,32,5,0.92,2025-04-24 05:18:26.703525
123,2,5,0.97,2025-06-15 05:18:26.703625
657,1,1,0.51,2025-05-02 05:18:26.703713
230,32,5,0.79,2024-09-19 05:18:26.703799
552,96,4,0.61,2024-10-03 05:18:26.703902
147,29,4,0.55,2025-04-27 05:18:26.703988
841,21,5,0.88,2025-03-22 05:18:26.704072
114,80,3,0.8,2024-11-08 05:18:26.704188
960,86,5,0.59,2025-06-13 05:18:26.704425
300,48,5,0.57,2025-08-27 05:18:26.704546
181,45,2,0.72,2025-04-06 05:18:26.704757
582,68,4,0.53,2024-12-16 05:18:26.704881
156,3,3,0.83,2025-07-31 05:18:26.704963
970,58,2,0.9,2025-06-19 05:18:26.705035
861,72,3,0.66,2024-10-13 05:18:26.705110
850,9,2,0.69,2025-07-08 05:18:26.705186
137,82,5,0.8,2025-02-23 05:18:26.705264
260,34,2,0.99,2025-02-28 05:18:26.705396
736,91,4,0.79,2025-02-20 05:18:26.705487
519,45,5,0.87,2025-01-03 05:18:26.705563
142,2,5,0.65,2025-08-05 05:18:26.705671
920,46,4,1.0,2024-12-19 05:18:26.705748
269,4,4,0.76,2025-07-12 05:18:26.705830
242,40,2,0.56,2024-10-03 05:18:26.705908
71,67,5,0.87,2025-05-23 05:18:26.705983
529,49,4,0.77,2025-06-18 05:18:26.706059
889,13,3,0.75,2024-11-20 05:18:26.706143
574,50,5,0.91,2025-02-28 05:18:26.706219
726,72,3,0.67,2025-02-06 05:18:26.706294
737,36,4,0.92,2025-08-31 05:18:26.706440
175,85,2,0.76,2025-04-30 05:18:26.706521
463,33,5,0.57,2024-11-20 05:18:26.706597
803,84,2,0.92,2025-02-23 05:18:26.706672
443,72,3,0.66,2024-11-12 05:18:26.706746
222,97,4,0.81,2025-03-15 05:18:26.706827
113,53,4,0.72,2025-08-11 05:18:26.706906
643,57,5,0.54,2025-04-22 05:18:26.706981
67,65,5,0.56,2025-06-13 05:18:26.707055
57,95,3,0.95,2025-04-28 05:18:26.707128
912,52,3,0.57,2025-06-20 05:18:26.707200
39,13,3,0.7,2024-09-30 05:18:26.707272
743,43,2,0.66,2025-05-16 05:18:26.707399
109,47,2,0.85,2025-08-09 05:18:26.707501
771,77,2,0.66,2024-11-30 05:18:26.707577
683,34,3,0.82,2025-08-14 05:18:26.707652
950,59,2,0.86,2025-08-31 05:18:26.707738
396,92,1,0.73,2025-06-12 05:18:26.707811
748,79,3,0.9,2024-10-31 05:18:26.707896
799,76,1,0.61,2024-12-02 05:18:26.707970
460,61,2,0.67,2025-03-09 05:18:26.708042
782,4,3,0.75,2025-08-01 05:18:26.708115
823,71,3,0.79,2025-05-27 05:18:26.708218
75,98,4,0.64,2024-12-08 05:18:26.708415
256,62,4,0.75,2024-10-07 05:18:26.708511
618,86,3,0.8,2025-03-27 05:18:26.708583
350,59,4,0.98,2025-09-16 05:18:26.708736
81,32,3,0.99,2025-07-07 05:18:26.708822
439,38,5,0.86,2025-06-02 05:18:26.708897
846,67,5,0.76,2024-11-27 05:18:26.708980
842,73,1,0.69,2025-04-26 05:18:26.709051
868,36,4,0.62,2025-09-16 05:18:26.709469
594,7,5,0.92,2025-07-17 05:18:26.709616
246,77,5,0.89,2024-12-22 05:18:26.709710
533,62,4,0.51,2025-05-01 05:18:26.709816
975,51,5,0.6,2024-10-04 05:18:26.709907
570,84,1,0.51,2025-01-05 05:18:26.709997
816,48,4,0.58,2025-08-31 05:18:26.710077
110,53,5,0.65,2025-01-07 05:18:26.710185
638,81,5,0.56,2025-06-25 05:18:26.710460
587,64,5,0.87,2024-11-02 05:18:26.710581
350,19,4,0.55,2024-12-08 05:18:26.710664
227,84,1,0.64,2025-04-21 05:18:26.710743
223,51,5,0.84,2025-01-25 05:18:26.710841
22,71,3,0.93,2025-08-06 05:18:26.710920
519,91,5,0.68,2025-06-01 05:18:26.711008
798,86,5,0.77,2025-04-09 05:18:26.711081
959,75,3,0.91,2024-09-23 05:18:26.711156
287,54,5,0.55,2025-08-16 05:18:26.711228
955,21,5,0.54,2025-05-18 05:18:26.711300
613,85,3,0.67,2024-09-24 05:18:26.711533
702,72,5,0.9,2025-05-12 05:18:26.711655
753,6,1,0.55,2024-11-05 05:18:26.711734
670,62,5,0.81,2025-07-29 05:18:26.711822
561,62,3,0.98,2025-07-27 05:18:26.711897
375,5,3,0.75,2025-06-30 05:18:26.711969
468,92,1,0.95,2025-07-14 05:18:26.712040
414,69,4,0.73,2024-11-25 05:18:26.712116
280,44,4,0.65,2025-03-23 05:18:26.712223
292,79,5,0.76,2025-03-28 05:18:26.712419
29,51,5,0.8,2025-01-25 05:18:26.712517
816,77,4,0.67,2025-09-02 05:18:26.712667
86,5,2,0.85,2024-10-17 05:18:26.712763
863,17,5,0.8,2024-11-19 05:18:26.712847
68,78,1,0.91,2025-04-17 05:18:26.712920
72,63,1,0.91,2024-12-16 05:18:26.712992
883,57,1,0.87,2025-04-02 05:18:26.713063
878,48,5,0.89,2024-10-22 05:18:26.713134
547,98,4,0.8,2025-02-12 05:18:26.713206
568,17,4,0.54,2025-06-27 05:18:26.713277
648,18,4,0.95,2025-09-17 05:18:26.713409
332,96,3,0.82,2025-02-28 05:18:26.713496
398,26,4,0.63,2025-05-10 05:18:26.713568
231,11,3,0.53,2025-08-29 05:18:26.713639
965,71,5,0.94,2025-03-21 05:18:26.713712
489,100,3,0.56,2025-01-22 05:18:26.713795
385,72,4,0.73,2025-04-30 05:18:26.713886
119,93,4,0.69,2025-01-23 05:18:26.713962
874,17,4,0.66,2025-05-11 05:18:26.714035
733,25,3,0.83,2025-05-14 05:18:26.714130
1,45,3,0.97,2024-11-27 05:18:26.714280
256,11,5,0.94,2025-05-01 05:18:26.714446
539,81,5,0.89,2025-05-02 05:18:26.714527
157,85,1,0.64,2024-12-13 05:18:26.714600
715,39,2,0.73,2024-10-04 05:18:26.714673
37,19,5,0.66,2025-01-25 05:18:26.714757
212,53,4,0.53,2024-09-23 05:18:26.714840
304,40,2,0.62,2025-06-23 05:18:26.714913
299,17,2,0.78,2025-03-20 05:18:26.714984
674,97,5,0.74,2025-07-04 05:18:26.715056
495,73,2,1.0,2024-11-29 05:18:26.715128
171,32,4,0.95,2025-03-14 05:18:26.715199
786,71,5,0.86,2025-01-01 05:18:26.715277
182,86,1,0.65,2024-10-19 05:18:26.715413
166,49,3,0.83,2025-08-22 05:18:26.715498
866,35,5,0.91,2024-09-20 05:18:26.715569
979,82,5,0.74,2025-02-14 05:18:26.715640
282,35,5,0.61,2025-08-08 05:18:26.715711
486,45,4,0.83,2025-03-10 05:18:26.715782
790,11,4,0.85,2025-06-21 05:18:26.715864
691,91,2,0.72,2025-01-24 05:18:26.715935
819,23,5,0.79,2025-09-10 05:18:26.716007
430,38,3,0.68,2025-02-06 05:18:26.716080
743,50,1,0.81,2025-04-07 05:18:26.716152
503,56,4,0.7,2024-11-17 05:18:26.716227
241,71,5,0.88,2025-04-25 05:18:26.716299
244,51,4,0.84,2024-10-09 05:18:26.716435
484,54,1,0.75,2025-08-18 05:18:26.716511
243,41,1,0.86,2025-01-16 05:18:26.716596
382,87,3,0.73,2024-10-19 05:18:26.716761
605,63,4,0.76,2024-12-04 05:18:26.716874
399,7,5,0.69,2025-07-02 05:18:26.717027
549,59,5,0.85,2024-12-16 05:18:26.717121
104,79,2,0.51,2025-08-07 05:18:26.717192
628,85,3,0.99,2024-09-24 05:18:26.717261
87,44,4,0.85,2025-06-15 05:18:26.717397
255,86,4,0.86,2025-06-19 05:18:26.717490
412,75,5,0.56,2025-03-16 05:18:26.717562
421,4,4,0.93,2024-12-03 05:18:26.717632
599,13,2,0.74,2025-03-03 05:18:26.717702
242,47,5,0.91,2025-04-07 05:18:26.717772
535,38,3,0.63,2025-03-23 05:18:26.717852
296,11,3,0.78,2025-03-30 05:18:26.717921
561,35,2,0.93,2025-03-07 05:18:26.717990
621,71,1,0.94,2025-03-15 05:18:26.718072
512,81,3,0.54,2025-01-01 05:18:26.718141
706,24,1,0.62,2025-05-03 05:18:26.718211
658,4,4,0.97,2025-08-08 05:18:26.718280
160,51,3,0.81,2024-10-30 05:18:26.718405
702,58,5,0.73,2025-02-03 05:18:26.718489
902,95,3,0.7,2025-09-15 05:18:26.718560
165,42,3,0.61,2025-08-08 05:18:26.718629
797,19,2,0.76,2025-07-26 05:18:26.718729
336,5,5,0.97,2024-12-16 05:18:26.718827
334,22,1,0.87,2025-02-10 05:18:26.718901
827,94,5,0.74,2025-07-29 05:18:26.718972
321,39,5,0.63,2024-10-27 05:18:26.719041
411,28,4,0.92,2025-07-09 05:18:26.719110
582,92,2,0.53,2024-12-03 05:18:26.719178
380,6,4,0.68,2025-07-01 05:18:26.719248
66,8,3,0.73,2025-07-22 05:18:26.719378
778,7,5,0.55,2025-01-25 05:18:26.719471
780,79,4,0.58,2025-05-27 05:18:26.719556
986,78,5,0.96,2024-11-06 05:18:26.719694
102,46,5,0.88,2025-02-26 05:18:26.719810
363,67,5,0.6,2025-09-03 05:18:26.719886
981,13,3,0.83,2024-11-23 05:18:26.719956
339,47,3,0.7,2024-12-25 05:18:26.720034
624,25,3,0.73,2025-08-16 05:18:26.720107
653,38,5,0.81,2024-11-28 05:18:26.720176
845,43,4,0.69,2025-01-04 05:18:26.720244
373,82,5,0.87,2024-11-06 05:18:26.720313
358,56,5,0.58,2024-12-23 05:18:26.720476
270,29,5,0.91,2024-09-27 05:18:26.720551
457,65,2,0.69,2024-12-23 05:18:26.720751
874,83,3,0.82,2025-02-10 05:18:26.720926
754,43,4,0.76,2025-02-02 05:18:26.721023
368,58,5,0.94,2025-07-31 05:18:26.721140
593,44,4,0.67,2024-12-19 05:18:26.721258
183,33,4,0.97,2024-12-26 05:18:26.721397
676,15,5,0.66,2025-01-12 05:18:26.721489
911,63,3,0.98,2024-11-07 05:18:26.721560
240,59,2,0.56,2024-11-27 05:18:26.721629
287,73,4,0.78,2024-11-05 05:18:26.721698
203,8,5,0.51,2024-12-13 05:18:26.721766
809,49,5,0.87,2024-12-27 05:18:26.721851
247,78,3,0.86,2025-03-27 05:18:26.721920
421,75,4,0.72,2025-01-08 05:18:26.721990
520,7,5,0.64,2024-10-12 05:18:26.722060
942,34,4,0.88,2025-02-12 05:18:26.722130
738,21,4,0.6,2025-04-25 05:18:26.722197
773,23,5,0.77,2025-05-01 05:18:26.722298
895,22,4,0.69,2025-04-01 05:18:26.722518
355,77,4,0.59,2025-05-31 05:18:26.722620
68,55,1,0.93,2024-12-31 05:18:26.722693
887,28,5,0.98,2025-08-15 05:18:26.722762
871,44,5,0.52,2024-12-08 05:18:26.722843
447,6,5,0.77,2025-07-25 05:18:26.722925
368,54,4,0.58,2025-08-07 05:18:26.722993
89,74,3,0.92,2025-06-22 05:18:26.723062
748,4,2,0.75,2025-05-10 05:18:26.723130
428,98,4,0.88,2024-11-07 05:18:26.723198
258,36,4,0.86,2024-09-25 05:18:26.723266
759,47,3,0.92,2025-07-01 05:18:26.723399
619,44,4,0.51,2025-07-23 05:18:26.723484
91,7,5,0.98,2025-01-26 05:18:26.723554
399,76,5,0.66,2024-10-21 05:18:26.723623
585,88,4,0.66,2024-12-27 05:18:26.723692
253,58,3,0.93,2025-05-11 05:18:26.723773
222,73,4,1.0,2025-07-10 05:18:26.723855
932,89,5,0.52,2024-10-08 05:18:26.723924
19,60,3,0.6,2024-10-06 05:18:26.723991
726,19,3,0.7,2025-03-05 05:18:26.724059
997,31,4,0.52,2024-12-06 05:18:26.724127
700,11,5,0.58,2025-08-01 05:18:26.724195
864,72,5,0.89,2025-01-18 05:18:26.724262
684,79,5,0.9,2025-08-03 05:18:26.724386
349,48,3,0.58,2025-08-23 05:18:26.724470
967,27,2,0.75,2025-07-06 05:18:26.724540
699,10,3,0.85,2024-12-29 05:18:26.724687
673,7,3,0.81,2025-05-24 05:18:26.724777
996,55,3,0.58,2025-04-01 05:18:26.724856
334,40,5,0.77,2025-01-11 05:18:26.724925
569,91,5,0.79,2025-05-09 05:18:26.725009
682,92,2,0.53,2025-08-18 05:18:26.725143
728,6,5,0.7,2024-12-08 05:18:26.725262
290,7,5,0.51,2024-10-25 05:18:26.725403
45,47,3,0.54,2024-10-25 05:18:26.725487
680,30,3,0.75,2025-02-22 05:18:26.725557
360,1,4,0.8,2025-04-09 05:18:26.725626
365,72,5,0.89,2025-06-26 05:18:26.725695
527,98,4,0.64,2025-07-07 05:18:26.725763
64,5,1,0.55,2024-10-17 05:18:26.725844
341,23,5,0.92,2025-03-02 05:18:26.725912
293,30,2,0.53,2025-03-20 05:18:26.725980
455,9,4,0.67,2025-02-12 05:18:26.726049
417,32,1,0.89,2024-11-30 05:18:26.726116
987,92,2,0.57,2025-08-01 05:18:26.726183
256,51,5,0.77,2025-01-20 05:18:26.726251
41,38,4,0.51,2024-11-12 05:18:26.726403
878,68,5,0.53,2025-08-08 05:18:26.726491
373,60,4,0.72,2024-11-19 05:18:26.726561
967,73,5,0.9,2024-12-29 05:18:26.726639
216,81,4,0.89,2025-05-15 05:18:26.726708
825,66,4,0.78,2024-11-06 05:18:26.726776
954,58,4,0.86,2025-08-01 05:18:26.726857
803,94,2,0.94,2025-09-09 05:18:26.726926
674,86,3,0.59,2024-11-21 05:18:26.726994
203,46,3,0.77,2024-11-01 05:18:26.727062
418,86,5,0.59,2025-09-02 05:18:26.727129
12,92,4,0.94,2025-07-28 05:18:26.727196
436,78,5,0.89,2025-07-27 05:18:26.727264
999,68,4,0.97,2025-04-11 05:18:26.727392
527,63,4,0.73,2025-09-09 05:18:26.727479
569,71,5,0.59,2025-01-09 05:18:26.727549
631,80,5,0.75,2025-04-04 05:18:26.727625
284,36,4,0.96,2024-11-08 05:18:26.727693
939,92,3,0.69,2025-05-23 05:18:26.727823
122,65,1,0.68,2025-06-24 05:18:26.727957
289,9,1,0.63,2024-10-27 05:18:26.728037
922,16,3,0.84,2025-08-11 05:18:26.728106
183,96,5,0.64,2025-06-26 05:18:26.728175
461,90,3,0.81,2025-05-13 05:18:26.728283
706,63,2,0.67,2025-06-06 05:18:26.728456
965,89,2,0.52,2024-10-02 05:18:26.728534
442,75,3,0.56,2025-02-07 05:18:26.728665
611,96,3,0.99,2025-06-02 05:18:26.728759
860,92,4,0.9,2025-06-29 05:18:26.728842
537,58,5,0.66,2025-04-23 05:18:26.728912
98,88,3,0.76,2025-01-03 05:18:26.728997
903,100,4,0.69,2025-05-02 05:18:26.729072
847,38,3,0.5,2024-11-21 05:18:26.729158
125,56,5,0.66,2024-11-27 05:18:26.729227
694,31,4,0.63,2025-04-10 05:18:26.729296
263,89,4,0.92,2025-06-20 05:18:26.729434
17,4,4,0.95,2025-02-17 05:18:26.729511
239,52,4,0.6,2025-01-18 05:18:26.729584
232,44,4,0.65,2025-08-01 05:18:26.729655
949,27,5,0.61,2025-04-14 05:18:26.729725
530,63,1,0.76,2025-01-11 05:18:26.729804
649,62,2,0.71,2025-03-23 05:18:26.729876
396,72,4,0.5,2025-05-06 05:18:26.729946
730,23,2,0.62,2025-04-18 05:18:26.730022
523,10,2,0.87,2025-05-10 05:18:26.730092
573,8,1,0.72,2025-07-30 05:18:26.730162
555,100,3,0.68,2025-04-10 05:18:26.730230
551,26,5,0.74,2025-07-30 05:18:26.730378
994,4,4,0.86,2025-07-25 05:18:26.730527
733,69,3,0.86,2025-07-31 05:18:26.730672
340,70,5,0.6,2025-08-24 05:18:26.730768
160,10,2,0.53,2025-03-01 05:18:26.730852
344,24,4,0.88,2025-02-14 05:18:26.730923
904,55,3,0.6,2024-12-21 05:18:26.730993
660,38,4,0.88,2025-07-05 05:18:26.731062
418,72,5,0.78,2025-02-12 05:18:26.731130
63,77,5,0.79,2025-04-07 05:18:26.731198
194,7,4,0.6,2024-12-06 05:18:26.731268
940,45,4,0.75,2025-04-23 05:18:26.731396
799,1,5,0.69,2024-12-01 05:18:26.731479
335,59,2,0.63,2024-12-31 05:18:26.731550
927,54,5,0.59,2025-09-17 05:18:26.731619
826,12,4,0.61,2025-04-24 05:18:26.731688
200,1,4,0.64,2025-01-03 05:18:26.731756
351,28,3,0.59,2025-06-21 05:18:26.731850
528,31,5,0.82,2024-11-28 05:18:26.731922
227,43,4,0.7,2025-06-04 05:18:26.732012
733,95,3,0.99,2025-06-20 05:18:26.732362
696,2,3,0.55,2025-08-16 05:18:26.732461
247,87,4,0.98,2025-03-23 05:18:26.732533
370,98,2,0.65,2025-02-24 05:18:26.732667
35,71,4,0.68,2024-12-14 05:18:26.732762
152,99,5,0.93,2025-08-02 05:18:26.732848
624,76,3,0.69,2025-08-24 05:18:26.732917
421,96,4,0.81,2024-12-29 05:18:26.732986
529,76,4,0.5,2025-08-16 05:18:26.733054
147,70,4,0.83,2025-08-12 05:18:26.733122
911,40,4,0.85,2025-07-15 05:18:26.733227
592,52,5,0.92,2025-09-18 05:18:26.733430
167,16,5,0.55,2025-06-29 05:18:26.733526
406,86,3,0.91,2025-08-10 05:18:26.733612
667,36,1,0.53,2024-12-12 05:18:26.733681
351,78,3,0.99,2024-12-10 05:18:26.733750
941,88,3,0.8,2025-09-05 05:18:26.733831
56,19,3,0.83,2025-04-06 05:18:26.733901
965,36,4,0.7,2025-08-27 05:18:26.733969
375,14,4,0.66,2024-11-24 05:18:26.734038
76,18,4,0.99,2025-05-18 05:18:26.734112
877,36,1,0.91,2025-08-27 05:18:26.734180
162,96,3,0.75,2024-11-14 05:18:26.734248
596,41,2,0.62,2024-10-10 05:18:26.734369
615,95,4,0.75,2024-10-12 05:18:26.734462
887,48,4,0.76,2025-04-16 05:18:26.734535
385,53,3,0.58,2025-09-06 05:18:26.734604
559,64,4,0.73,2025-09-11 05:18:26.734713
72,98,5,0.85,2024-12-12 05:18:26.734863
883,33,5,0.68,2025-06-15 05:18:26.735016
261,17,3,0.76,2025-04-09 05:18:26.735188
702,21,4,0.67,2025-08-29 05:18:26.735285
399,75,3,0.72,2025-04-13 05:18:26.735445
310,55,2,0.88,2024-12-30 05:18:26.735532
472,39,5,0.51,2025-04-19 05:18:26.735602
184,31,4,0.69,2025-03-28 05:18:26.735673
587,29,5,0.8,2025-08-18 05:18:26.735742
670,15,3,0.84,2025-08-28 05:18:26.735822
756,30,4,0.54,2025-04-05 05:18:26.735923
287,12,2,0.58,2024-11-19 05:18:26.736061
466,83,4,0.87,2024-10-29 05:18:26.736166
419,51,5,0.67,2024-12-12 05:18:26.736281
545,62,4,0.62,2025-05-25 05:18:26.736443
4,66,4,0.51,2024-10-09 05:18:26.736522
229,100,5,0.54,2025-02-10 05:18:26.736667
941,95,3,0.84,2024-12-14 05:18:26.736764
931,63,5,0.68,2025-01-14 05:18:26.736848
741,30,1,0.74,2024-10-09 05:18:26.736919
417,53,4,0.84,2025-05-03 05:18:26.736989
898,53,2,0.77,2024-12-30 05:18:26.737059
486,67,3,0.77,2025-01-06 05:18:26.737128
395,37,3,0.52,2025-05-07 05:18:26.737198
571,63,4,0.9,2024-10-31 05:18:26.737267
530,45,5,0.93,2025-04-28 05:18:26.737396
335,29,4,0.72,2025-03-29 05:18:26.737481
83,29,3,0.7,2025-01-09 05:18:26.737553
567,27,4,0.64,2024-10-17 05:18:26.737625
169,11,4,0.8,2024-12-25 05:18:26.737694
170,75,5,0.6,2024-10-21 05:18:26.737764
965,61,5,0.85,2025-05-13 05:18:26.737843
709,11,4,0.81,2025-06-08 05:18:26.737923
47,93,3,0.72,2025-09-02 05:18:26.737992
655,16,1,0.86,2024-10-23 05:18:26.738061
768,3,2,0.75,2025-01-19 05:18:26.738130
463,94,5,0.87,2024-09-21 05:18:26.738198
210,99,2,0.51,2024-12-19 05:18:26.738269
133,14,2,0.87,2025-06-07 05:18:26.738395
445,62,5,0.66,2025-05-24 05:18:26.738479
321,3,2,0.87,2025-08-14 05:18:26.738550
791,88,4,0.66,2025-09-07 05:18:26.738646
83,32,5,0.77,2024-12-18 05:18:26.738841
713,51,1,0.92,2025-03-07 05:18:26.738938
452,64,3,0.79,2025-06-24 05:18:26.739010
514,83,4,0.8,2025-07-01 05:18:26.739080
623,37,5,0.63,2025-02-16 05:18:26.739148
707,82,3,0.9,2024-11-23 05:18:26.739217
502,58,5,0.68,2025-08-02 05:18:26.739306
370,27,4,0.99,2024-10-22 05:18:26.739452
432,67,2,0.69,2024-09-19 05:18:26.739526
836,4,4,0.73,2025-06-28 05:18:26.739597
481,9,4,0.56,2025-02-06 05:18:26.739667
113,12,4,0.92,2025-09-08 05:18:26.739735
909,31,4,0.6,2025-04-13 05:18:26.739826
278,6,3,0.99,2025-08-24 05:18:26.739898
583,37,2,0.96,2025-05-16 05:18:26.739974
627,92,5,0.77,2025-02-24 05:18:26.740044
117,91,4,0.96,2024-12-11 05:18:26.740112
301,61,1,0.72,2024-11-09 05:18:26.740181
617,26,5,0.66,2025-05-14 05:18:26.740307
413,9,5,0.97,2025-02-01 05:18:26.740469
421,88,4,0.88,2025-07-30 05:18:26.740544
987,55,1,0.5,2025-04-19 05:18:26.740698
963,91,3,0.72,2024-10-12 05:18:26.740814
258,4,5,0.61,2024-12-15 05:18:26.740890
857,91,5,0.82,2025-03-24 05:18:26.740960
720,8,3,0.71,2024-12-18 05:18:26.741029
384,14,1,0.6,2025-07-18 05:18:26.741101
873,87,5,0.99,2025-08-16 05:18:26.741169
705,99,5,0.84,2025-02-21 05:18:26.741237
462,81,4,0.77,2025-03-13 05:18:26.741306
950,92,1,0.57,2025-01-11 05:18:26.741515
168,22,2,0.86,2024-11-26 05:18:26.741627
275,2,5,0.61,2025-09-03 05:18:26.741701
862,22,1,0.6,2024-11-13 05:18:26.741770
706,86,3,0.53,2024-11-17 05:18:26.741854
361,22,3,0.95,2025-07-13 05:18:26.741923
7,85,5,0.89,2024-10-07 05:18:26.741991
955,81,5,0.98,2025-08-19 05:18:26.742060
355,73,5,0.89,2025-08-29 05:18:26.742142
528,51,1,0.66,2024-10-16 05:18:26.742210
78,56,3,0.86,2025-02-18 05:18:26.742279
193,60,4,0.71,2024-11-01 05:18:26.742411
382,32,1,0.65,2024-10-08 05:18:26.742494
983,94,4,0.89,2024-11-08 05:18:26.742564
25,22,4,0.98,2025-03-04 05:18:26.742633
279,70,1,0.76,2025-09-05 05:18:26.742703
541,16,3,0.68,2025-01-02 05:18:26.742771
524,42,5,0.54,2024-10-06 05:18:26.742854
6,14,4,0.71,2025-07-16 05:18:26.742923
147,57,5,0.51,2025-01-16 05:18:26.742992
